COD_DEP,DEPARTAMENTO,COD_MUN,MUNICIPIO,DIMENSION,SUBCATEGORIA,INDICADOR,DATO_NUMERICO,CUALITATIVO,YEAR,FUENTE,UNIDAD_DE_MEDIDA
25,CUNDINAMARCA,25148,CAPARRAPI,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),33.76325207644,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25151,CAQUEZA,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),146.113383985973,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25154,CARMEN DE CARUPA,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),55.5864369093941,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25168,CHAGUANI,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),120.992135511192,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25175,CHIA,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),979.143448495463,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25178,CHIPAQUE,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),122.936424306287,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25181,CHOACHI,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),266.93105552166,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25183,CHOCONTA,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),120.341770628585,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25200,COGUA,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),145.143282471157,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25214,COTA,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),1312.1341402917,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25224,CUCUNUBA,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),195.929030151301,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25245,EL COLEGIO,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),316.401279361695,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25258,EL PENON,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),72.5952813067151,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25260,EL ROSAL,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),372.332258559803,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25269,FACATATIVA,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),432.744320230797,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25279,FOMEQUE,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),0.0,NO EXISTEN CASOS REGISTRADOS,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25281,FOSCA,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),0.0,NO EXISTEN CASOS REGISTRADOS,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25286,FUNZA,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),860.116128696286,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25288,FUQUENE,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),68.4462696783025,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25290,FUSAGASUGA,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),501.613376356703,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25293,GACHALA,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),0.0,NO EXISTEN CASOS REGISTRADOS,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25295,GACHANCIPA,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),265.073015567015,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25297,GACHETA,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),181.983621474067,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25299,GAMA,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),0.0,NO EXISTEN CASOS REGISTRADOS,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25307,GIRARDOT,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),852.192104046899,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25312,GRANADA,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),401.037980655815,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25317,GUACHETA,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),56.1867898614059,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25320,GUADUAS,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),205.07838851561,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25322,GUASCA,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),172.33022779902,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25324,GUATAQUI,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),116.279069767442,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25326,GUATAVITA,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),368.178829717291,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25328,GUAYABAL DE SIQUIMA,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),0.0,NO EXISTEN CASOS REGISTRADOS,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25335,GUAYABETAL,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),79.5544948289578,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25339,GUTIERREZ,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),147.892531427163,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25368,JERUSALEN,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),74.8222970445193,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25372,JUNIN,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),102.534055954299,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25377,LA CALERA,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),260.466646560469,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25386,LA MESA,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),284.971502849715,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25394,LA PALMA,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),0.0,NO EXISTEN CASOS REGISTRADOS,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25398,LA PENA,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),57.4960471467587,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25402,LA VEGA,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),323.812285534774,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25407,LENGUAZAQUE,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),82.5559316436886,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25426,MACHETA,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),83.3217608665463,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25430,MADRID,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),707.888205460235,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25436,MANTA,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),0.0,NO EXISTEN CASOS REGISTRADOS,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25438,MEDINA,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),74.4364100382816,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25473,MOSQUERA,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),786.601405977656,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25483,NARINO,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),391.877449234058,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25486,NEMOCON,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),149.13316348723,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25488,NILO,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),555.21752357773,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25489,NIMAIMA,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),211.168465509151,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25491,NOCAIMA,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),82.203041512536,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25506,VENECIA,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),139.082058414465,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25513,PACHO,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),167.041658144133,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25518,PAIME,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),20.5338809034908,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25524,PANDI,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),150.401069518717,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25530,PARATEBUENO,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),216.428922774225,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25535,PASCA,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),441.582336706532,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25572,PUERTO SALGAR,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),218.305734518929,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25580,PULI,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),0.0,NO EXISTEN CASOS REGISTRADOS,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25592,QUEBRADANEGRA,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),0.0,NO EXISTEN CASOS REGISTRADOS,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25594,QUETAME,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),0.0,NO EXISTEN CASOS REGISTRADOS,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25596,QUIPILE,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),54.3183052688756,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25599,APULO,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),323.722812341932,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25612,RICAURTE,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),651.074589127687,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),70.1311452416018,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25649,SAN BERNARDO,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),59.8802395209581,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25653,SAN CAYETANO,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),17.4307129161583,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25658,SAN FRANCISCO,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),175.800657341588,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25662,SAN JUAN DE RIOSECO,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),103.103412722961,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25718,SASAIMA,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),193.58835372464,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25736,SESQUILE,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),258.453586043506,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25740,SIBATE,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),287.426316558679,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
25,CUNDINAMARCA,25743,SILVANIA,SEGURIDAD CIUDADANA,SEGURIDAD Y CONVIVENCIA,TASA DE VICTIMIZACION DE HURTO A PERSONAS (PORCENTAJE DE HURTO A PERSONAS),359.148741069041,,2024,OBSERVATORIO DE SEGURIDAD Y CONVIVENCIA,TASAS POR 100MIL HABITANTES INDICADORES PRIORIZADOS
